filename,total_pixels,class_0_pixels,class_1_pixels,class_0_ratio,class_1_ratio,image_shape
1e978dfa-d339-4025-809d-09cee76728ed.png,1920000,1387378,532622,0.7225927083333333,0.27740729166666667,"(1200, 1600)"
1ecb0405-a6e9-4485-819e-2fbbf2b718aa.png,1920000,1229833,690167,0.6405380208333333,0.35946197916666667,"(1200, 1600)"
1f337b61-1b0d-4539-91f9-73d4a0798a4a.png,1920000,1339598,580402,0.6977072916666667,0.3022927083333333,"(1200, 1600)"
1f8edb2a-40bc-4beb-aa6b-884d2473df0f.png,1920000,1350198,569802,0.703228125,0.296771875,"(1200, 1600)"
1f8f08ea-b5b3-4f68-94d4-3cc071b7dce8.png,1920000,1404554,515446,0.7315385416666667,0.26846145833333335,"(1200, 1600)"
1fdf99d1-a494-4174-bcd7-efbe457ab899.png,1920000,1145841,774159,0.5967921875,0.4032078125,"(1200, 1600)"
1fe1e118-adb8-4b10-a41e-1e5814e8f067.png,1920000,1523387,396613,0.7934307291666667,0.20656927083333335,"(1200, 1600)"
205306da-0ed8-475a-ace6-f2f81d4be88a.png,1920000,970480,949520,0.5054583333333333,0.49454166666666666,"(1200, 1600)"
20d4f65e-6c63-433a-935c-d568d577967b.png,1920000,725347,1194653,0.37778489583333336,0.6222151041666667,"(1200, 1600)"
2102e5d1-8bec-4ab6-ab35-2705485da1f8.png,1920000,1602962,317038,0.8348760416666666,0.16512395833333332,"(1200, 1600)"
21116b9d-e6be-483f-8394-e74622b2e182.png,2688552,2360650,327902,0.8780376946400887,0.1219623053599112,"(1383, 1944)"
21417261-475a-456f-b03f-57ac85a6e106.png,1920000,1529387,390613,0.7965557291666666,0.20344427083333333,"(1200, 1600)"
214f1d15-a081-476e-992d-6c3a77f03d59.png,1920000,1300760,619240,0.6774791666666666,0.3225208333333333,"(1200, 1600)"
2165fe38-b474-467d-be11-d1d728085efd.png,1920000,860014,1059986,0.4479239583333333,0.5520760416666667,"(1200, 1600)"
216f9d43-6869-4ba1-9106-4f5ea6aac223.png,1920000,1324672,595328,0.6899333333333333,0.31006666666666666,"(1200, 1600)"
2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,1920000,1518619,401381,0.7909473958333333,0.20905260416666666,"(1200, 1600)"
21a50e4c-b750-46b5-801f-5429ede7dea9.png,1920000,1459779,460221,0.7603015625,0.2396984375,"(1200, 1600)"
21c2a8aa-407c-4569-8212-96fcafa84138.png,1920000,1312074,607926,0.683371875,0.316628125,"(1200, 1600)"
21cc498b-8cb2-42ed-8f80-bfa27b86ef11.png,1920000,1156539,763461,0.6023640625,0.3976359375,"(1200, 1600)"
21ea4841-8998-4c04-b345-bc99cd8ecee6.png,1920000,1429896,490104,0.7447375,0.2552625,"(1200, 1600)"
21f001d6-f568-4ea4-82da-fab54c77c419.png,1920000,823407,1096593,0.4288578125,0.5711421875,"(1200, 1600)"
2240b991-48f6-4c59-9b62-5a8b5e541fae.png,1920000,1235542,684458,0.6435114583333333,0.35648854166666666,"(1200, 1600)"
224c80b8-6c55-48cf-b719-96a47d223dc3.png,2688552,1990140,698412,0.740227453290842,0.25977254670915795,"(1383, 1944)"
22516db4-8687-4051-90c4-2bb1ca3204a5.png,1920000,1370801,549199,0.7139588541666667,0.28604114583333334,"(1200, 1600)"
22a464ef-c3da-4d56-b37e-e22e95d945e7.png,1920000,1181679,738321,0.6154578125,0.3845421875,"(1200, 1600)"
22cbf509-c9bf-46ec-bfce-f079c6b76c8c.png,1920000,1394222,525778,0.7261572916666666,0.27384270833333335,"(1200, 1600)"
2374ae5b-c2df-4db5-afea-c54180aa22e3.png,1920000,1265381,654619,0.6590526041666667,0.34094739583333333,"(1200, 1600)"
239f17eb-a2e2-47e9-82e3-fa0d9a70fb9f.png,1920000,1220963,699037,0.6359182291666666,0.3640817708333333,"(1200, 1600)"
23e581e7-0fb7-42ff-ba55-a86beefc0619.png,2688552,2169929,518623,0.8070995093269537,0.19290049067304632,"(1383, 1944)"
24115f58-a7d6-4022-a95a-86b515a78d3e.png,1920000,1054401,865599,0.5491671875,0.4508328125,"(1200, 1600)"
24418314-f7a4-49fc-a03e-ec597ca6796e.png,1920000,1120104,799896,0.5833875,0.4166125,"(1200, 1600)"
244ac6fa-8a92-4214-9cf4-ae0811d9ec7e.png,1920000,1564812,355188,0.81500625,0.18499375,"(1200, 1600)"
24879caf-a327-464c-9cd9-e0f3d9161079.png,1920000,1661181,258819,0.8651984375,0.1348015625,"(1200, 1600)"
25132962-ff5d-4737-995f-c54d8490539b.png,1920000,1346262,573738,0.701178125,0.298821875,"(1200, 1600)"
2518f6e4-29cc-4ae4-a914-b215a4c56099.png,1920000,648982,1271018,0.33801145833333335,0.6619885416666667,"(1200, 1600)"
252071ac-e9f2-41d2-abbb-87ef01b8a997.png,1920000,633105,1286895,0.3297421875,0.6702578125,"(1200, 1600)"
2559636b-f01a-4414-93da-210c3b12d153.png,1920000,1377341,542659,0.7173651041666667,0.28263489583333334,"(1200, 1600)"
255d5f0c-87fc-4337-bb51-07c440df4f1b.png,1920000,1354466,565534,0.7054510416666666,0.29454895833333333,"(1200, 1600)"
25865b39-56fb-409a-8800-3d368dd264ed.png,2688552,1633862,1054690,0.607710767729246,0.3922892322707539,"(1383, 1944)"
2596eb32-1323-41e9-8c0f-64819abcfc73.png,1920000,1375654,544346,0.7164864583333334,0.28351354166666665,"(1200, 1600)"
259da25f-40f3-4d37-bca9-a9c807af1547.png,1920000,1270097,649903,0.6615088541666667,0.33849114583333334,"(1200, 1600)"
25c6cfb1-01d0-4864-87f9-02b7593683c7.png,1920000,1207249,712751,0.6287755208333333,0.3712244791666667,"(1200, 1600)"
25cfca07-2101-484f-b312-a927395f2651.png,1920000,1359683,560317,0.7081682291666667,0.29183177083333334,"(1200, 1600)"
25ddc1ca-d368-4fff-b1ad-1dbf1e7c97aa.png,1920000,1387952,532048,0.7228916666666667,0.27710833333333335,"(1200, 1600)"
261562a8-ffd8-4e0e-919b-22e267000b74.png,1920000,771931,1148069,0.4020473958333333,0.5979526041666666,"(1200, 1600)"
266180ed-77a3-4284-8292-50a49fc47fce.png,1920000,1393593,526407,0.7258296875,0.2741703125,"(1200, 1600)"
26799d2b-a289-4eff-9218-0aad77e05e41.png,1920000,1322121,597879,0.6886046875,0.3113953125,"(1200, 1600)"
27388ff2-4000-4c9a-a2e3-addc448a5f92.png,1920000,1462774,457226,0.7618614583333333,0.23813854166666668,"(1200, 1600)"
27cdd837-e40f-491e-8adb-61e493189832.png,1920000,1543910,376090,0.8041197916666667,0.19588020833333333,"(1200, 1600)"
27fab82c-5bf0-426f-aeb9-47da829b6629.png,1920000,1325293,594707,0.6902567708333334,0.3097432291666667,"(1200, 1600)"
289ef1b7-02d5-42e9-a401-687688181306.png,1920000,1506428,413572,0.7845979166666667,0.21540208333333333,"(1200, 1600)"
28bd16ba-2bcf-46af-b889-41b78d2a50c0.png,1920000,1561289,358711,0.8131713541666666,0.18682864583333333,"(1200, 1600)"
28c96a4a-4549-4761-99e4-ace4ea7e7ac9.png,1920000,1507466,412534,0.7851385416666666,0.21486145833333334,"(1200, 1600)"
291fe50c-2134-4708-bfa4-09b36ffea123.png,2688552,2258625,429927,0.8400897583531953,0.15991024164680467,"(1383, 1944)"
294bc238-efdb-4f88-b83b-f41fe5750106.png,2688552,1582910,1105642,0.5887593024051608,0.41124069759483917,"(1383, 1944)"
29539cb0-1c52-46b2-9302-552f8349dc71.png,1920000,1250197,669803,0.6511442708333334,0.3488557291666667,"(1200, 1600)"
29648565-fe28-4517-ba72-68df0c82c9c5.png,1920000,1025984,894016,0.5343666666666667,0.46563333333333334,"(1200, 1600)"
