filename,total_pixels,class_0_pixels,class_1_pixels,class_0_ratio,class_1_ratio,image_shape
030f3421-ed3f-4bf1-8f27-4d02590bffbc.png,1920000,1391612,528388,0.7247979166666667,0.27520208333333335,"(1200, 1600)"
03359d4d-69cb-4146-8286-ca7399366f97.png,1920000,1460692,459308,0.7607770833333334,0.23922291666666667,"(1200, 1600)"
0346611b-ea43-45bd-9f16-c6e8086273d2.png,2688552,1967274,721278,0.7317225034144774,0.26827749658552263,"(1383, 1944)"
034c8d57-04d5-4786-93a4-6ae8fde2c258.png,1920000,1414601,505399,0.7367713541666666,0.26322864583333333,"(1200, 1600)"
035f6c4b-0897-46ab-9c3b-5f3b0feff043.png,1920000,1460903,459097,0.7608869791666667,0.23911302083333333,"(1200, 1600)"
036404d1-b9fc-497b-bbe1-f4d9c5ac3ce0.png,1920000,1379824,540176,0.7186583333333333,0.28134166666666666,"(1200, 1600)"
036e008f-07a1-4e92-899d-1822dc390ccb.png,1920000,1535675,384325,0.7998307291666666,0.20016927083333333,"(1200, 1600)"
03b9d6ad-39ca-4097-a98b-77f02b3c00a7.png,1920000,1220285,699715,0.6355651041666667,0.3644348958333333,"(1200, 1600)"
03be08c8-2cf3-4de6-8ac6-5f7817a6a643.png,2688552,1823710,864842,0.6783242429382061,0.32167575706179385,"(1383, 1944)"
03c8da48-04b9-4520-b674-44a0ecd35688.png,1920000,1218107,701893,0.6344307291666667,0.36556927083333335,"(1200, 1600)"
03cbfcf2-8da6-462c-b30d-16d63357371f.png,1920000,1440879,479121,0.7504578125,0.2495421875,"(1200, 1600)"
040112be-3c8d-49aa-93f1-522f94a592ff.png,1920000,1274557,645443,0.6638317708333333,0.33616822916666667,"(1200, 1600)"
04018590-4e66-4cb9-ad2d-83570f1b29ae.png,1920000,1445488,474512,0.7528583333333333,0.24714166666666668,"(1200, 1600)"
0403835d-43f4-4a97-abfc-b2ff915f6d7b.png,1920000,1774863,145137,0.9244078125,0.0755921875,"(1200, 1600)"
04628a94-b674-469b-aff6-b476b70df87d.png,1920000,1314225,605775,0.6844921875,0.3155078125,"(1200, 1600)"
04a567df-5463-4043-81f1-d726223c19a9.png,1920000,1352470,567530,0.7044114583333333,0.29558854166666665,"(1200, 1600)"
04c07425-57c7-415c-a0bc-36857bbd4049.png,1920000,1534834,385166,0.7993927083333333,0.20060729166666666,"(1200, 1600)"
04d21589-b777-43c2-86b5-038cbf8c3a4e.png,1920000,1096048,823952,0.5708583333333334,0.42914166666666664,"(1200, 1600)"
04de27ff-0d36-4da3-a829-e93851d76981.png,1920000,1487152,432848,0.7745583333333333,0.22544166666666668,"(1200, 1600)"
04de3a31-fc09-40be-9c2c-9830c57f809d.png,1920000,1496656,423344,0.7795083333333334,0.22049166666666667,"(1200, 1600)"
04fb49a2-07b8-4cdf-b6f7-df5c3688e5f8.png,1920000,1388110,531890,0.7229739583333333,0.27702604166666667,"(1200, 1600)"
0546d843-d778-4aca-b8b5-bfe23d7c87da.png,1920000,1392089,527911,0.7250463541666666,0.2749536458333333,"(1200, 1600)"
05717db9-f1ef-4101-a9f7-7a007e83b1c9.png,1920000,1472359,447641,0.7668536458333334,0.23314635416666665,"(1200, 1600)"
05804cf0-f854-4099-97c2-df287f7c8a8c.png,1920000,1164151,755849,0.6063286458333333,0.39367135416666665,"(1200, 1600)"
05ac7b2a-6a77-4464-926b-8570f7c01693.png,1920000,1309186,610814,0.6818677083333333,0.3181322916666667,"(1200, 1600)"
06401963-8b02-46c5-ab2a-3d70bd01623f.png,1920000,1354682,565318,0.7055635416666667,0.2944364583333333,"(1200, 1600)"
064b84fe-bd21-4c27-b682-0a832272eac4.png,1920000,1621095,298905,0.8443203125,0.1556796875,"(1200, 1600)"
065af549-320a-4862-b92a-8ef750d7b5fb.png,1920000,1288660,631340,0.6711770833333334,0.3288229166666667,"(1200, 1600)"
06a3effb-996c-4767-afd2-6aa3b697cb4e.png,1920000,1194236,725764,0.6219979166666667,0.37800208333333335,"(1200, 1600)"
06bbcd42-3ba8-4476-8804-8455f56dd928.png,2688552,1669874,1018678,0.6211053384870369,0.37889466151296314,"(1383, 1944)"
06cd484f-e864-4fee-8819-688b45eed98e.png,1920000,1338576,581424,0.697175,0.302825,"(1200, 1600)"
06df7bbe-60d4-4f7c-ba4a-5a42ac4be91b.png,1920000,1288390,631610,0.6710364583333334,0.3289635416666667,"(1200, 1600)"
071901eb-4c3f-404b-a747-3d0b9d0a5158.png,1920000,1200207,719793,0.6251078125,0.3748921875,"(1200, 1600)"
07346d2e-a6e6-4dc0-95f1-9f7d8d7e3f66.png,1920000,1725194,194806,0.8985385416666667,0.10146145833333334,"(1200, 1600)"
073c10c9-5749-44b5-b08b-1be556a960f0.png,1920000,1265848,654152,0.6592958333333333,0.34070416666666664,"(1200, 1600)"
07a80340-f65e-4f58-9317-94bb6ebd5a28.png,1920000,1288278,631722,0.670978125,0.329021875,"(1200, 1600)"
07a96126-482e-4beb-b42a-0cb59e505372.png,1920000,1603012,316988,0.8349020833333334,0.16509791666666668,"(1200, 1600)"
07d15855-eb9b-46a9-b894-7cfe4d097826.png,1920000,1341099,578901,0.6984890625,0.3015109375,"(1200, 1600)"
082e1f81-4f49-44ad-b5bb-9dfc155b2ed8.png,1920000,1131234,788766,0.589184375,0.410815625,"(1200, 1600)"
0864c569-2ad7-48ed-b12a-e40aa5b93756.png,2688552,2074436,614116,0.7715811336362474,0.2284188663637527,"(1383, 1944)"
087602a2-288b-4a4d-b01a-524f0d799d89.png,2688552,1927993,760559,0.7171120365163106,0.2828879634836894,"(1383, 1944)"
087f2c9c-188d-43cc-a94c-0eb8f10ac092.png,1920000,1516508,403492,0.7898479166666666,0.21015208333333332,"(1200, 1600)"
0897f682-5301-49fc-a8d5-9df7762040bb.png,2688552,2147345,541207,0.7986994486251335,0.20130055137486647,"(1383, 1944)"
089c9744-f906-41d8-908d-1e37919a8658.png,1920000,1580041,339959,0.8229380208333333,0.17706197916666666,"(1200, 1600)"
08f5a524-0554-49c2-83a8-ae9a6d51e8fd.png,1920000,1295081,624919,0.6745213541666667,0.32547864583333336,"(1200, 1600)"
0901f9d1-be4f-4c19-8e83-dd724dded9f5.png,1920000,1396255,523745,0.7272161458333334,0.2727838541666667,"(1200, 1600)"
0906111b-bac7-4541-a6dc-da435c0724a8.png,1920000,1297330,622670,0.6756927083333333,0.32430729166666666,"(1200, 1600)"
093a831a-bf71-4333-bc06-942ae70cb164.png,1920000,955681,964319,0.4977505208333333,0.5022494791666666,"(1200, 1600)"
09bcedaa-e007-4692-a13f-ab02c3f872c4.png,1920000,1379376,540624,0.718425,0.281575,"(1200, 1600)"
09ecf7be-28e2-4531-b9e2-07e01c44097d.png,1920000,1327207,592793,0.6912536458333334,0.3087463541666667,"(1200, 1600)"
0a3b53c7-e7ab-4135-80aa-fd2079d727d6.png,2688552,2269668,418884,0.8441971737946672,0.15580282620533284,"(1383, 1944)"
0a747cb3-c720-4572-a661-ab5670a5c42e.png,1920000,1367445,552555,0.7122109375,0.2877890625,"(1200, 1600)"
0a7bfa8a-ee52-4f7a-b9c5-2919ecfa93ef.png,1920000,1109842,810158,0.5780427083333334,0.4219572916666667,"(1200, 1600)"
0ab56f9a-846d-49e2-a617-c6cc477fdfad.png,1920000,1526452,393548,0.7950270833333334,0.20497291666666667,"(1200, 1600)"
0ac747cd-ff32-49bf-bc1a-3e9b7702ce9c.png,1920000,1021744,898256,0.5321583333333333,0.46784166666666666,"(1200, 1600)"
0b04ec46-5119-4cda-8c35-c4e5b6f0eed0.png,1920000,1592244,327756,0.82929375,0.17070625,"(1200, 1600)"
0b923ab7-ebff-4079-a4bb-af7da89f374e.png,1920000,1536269,383731,0.8001401041666667,0.19985989583333333,"(1200, 1600)"
0ca25c88-457f-4f03-bbc1-98fb6663f1d1.png,1920000,1282407,637593,0.6679203125,0.3320796875,"(1200, 1600)"
0ceb4539-5c4c-487d-9826-452a88b5d537.png,1920000,1332685,587315,0.6941067708333334,0.30589322916666667,"(1200, 1600)"
0d095f3a-9243-472b-90b4-0ce8309e778c.png,1920000,1369723,550277,0.7133973958333333,0.28660260416666666,"(1200, 1600)"
0d098413-6911-4535-b70a-3c3effd8cf49.png,1920000,1384347,535653,0.7210140625,0.2789859375,"(1200, 1600)"
0d2aba33-6920-4001-bd54-59fe0bf9f50e.png,1920000,1448473,471527,0.7544130208333333,0.24558697916666666,"(1200, 1600)"
0d3c2521-da55-4df5-bf06-56b3bd4fb2fc.png,1920000,1249728,670272,0.6509,0.3491,"(1200, 1600)"
0d7bf56f-3b5a-40bd-971c-2ca33dd89b2c.png,1920000,1112526,807474,0.579440625,0.420559375,"(1200, 1600)"
0da07970-3146-479c-8a07-f61ed32814a9.png,1920000,1535322,384678,0.799646875,0.200353125,"(1200, 1600)"
0dcbf2c9-f959-4703-a72b-f6a81e66c2ea.png,1920000,1251988,668012,0.6520770833333334,0.3479229166666667,"(1200, 1600)"
0dcca702-a4ef-4fb3-a940-9c0c140b21c7.png,1920000,1012694,907306,0.5274447916666667,0.4725552083333333,"(1200, 1600)"
0e0bc36f-6fb2-4763-b0a1-b4c67b2d2d2a.png,2688552,2367641,320911,0.8806379791054814,0.11936202089451868,"(1383, 1944)"
0ed416f9-7c20-4829-9016-559e4009568e.png,1920000,1160307,759693,0.6043265625,0.3956734375,"(1200, 1600)"
0f0c949e-018a-4f3f-ab02-3704f49c7754.png,1920000,1493318,426682,0.7777697916666667,0.22223020833333335,"(1200, 1600)"
0f26699f-a776-4424-b092-27da9a1d12e2.png,1920000,1322393,597607,0.6887463541666666,0.3112536458333333,"(1200, 1600)"
0f2a6cda-afec-437b-8803-8d3176b072c1.png,1920000,1198897,721103,0.6244255208333334,0.37557447916666664,"(1200, 1600)"
0f735cca-051c-4048-a1fa-cb36f389e12f.png,1920000,1371312,548688,0.714225,0.285775,"(1200, 1600)"
0fa5b35d-6c44-4207-b6f8-d5b355086b5f.png,1920000,1306924,613076,0.6806895833333333,0.31931041666666665,"(1200, 1600)"
0fcd1ebe-ee4a-40a0-b787-29cee18bfa1b.png,1920000,979185,940815,0.5099921875,0.4900078125,"(1200, 1600)"
1012abf2-cb05-4337-86c5-513ec4ca904d.png,1920000,1489639,430361,0.7758536458333334,0.22414635416666667,"(1200, 1600)"
105af41b-13cc-4ad1-8a1f-8bc4d47cdd94.png,1920000,1310848,609152,0.6827333333333333,0.31726666666666664,"(1200, 1600)"
10891eed-b0f2-4dd0-90cb-da185f6761b2.png,1920000,1423071,496929,0.7411828125,0.2588171875,"(1200, 1600)"
109fbb82-bc3c-41ac-984d-e2da86202873.png,1920000,1277334,642666,0.665278125,0.334721875,"(1200, 1600)"
10be6380-cbbb-4886-8b9e-ff56b1710576.png,1920000,1436192,483808,0.7480166666666667,0.25198333333333334,"(1200, 1600)"
11b72c7b-5c52-44b7-adb7-21eacc25e441.png,1920000,1286736,633264,0.670175,0.329825,"(1200, 1600)"
11e517bf-943b-4928-929a-e9f72c097880.png,1920000,1274877,645123,0.6639984375,0.3360015625,"(1200, 1600)"
12269960-075f-40ca-9630-49ea2ce78294.png,1920000,1605628,314372,0.8362645833333333,0.16373541666666666,"(1200, 1600)"
13099edb-35d9-438f-b093-2cf2ebf9d255.png,1920000,1490856,429144,0.7764875,0.2235125,"(1200, 1600)"
1315c2a4-0794-4dfa-a709-e2451723d2b6.png,1920000,1492722,427278,0.777459375,0.222540625,"(1200, 1600)"
1345dc89-a3d9-4b71-8a75-b3bff01ba518.png,1920000,1627062,292938,0.847428125,0.152571875,"(1200, 1600)"
137d540f-d71e-47e8-bd9b-6cd0a6433c33.png,1920000,1556563,363437,0.8107098958333333,0.18929010416666667,"(1200, 1600)"
1380f9b4-bf54-4492-90c3-743c7aa8898b.png,1920000,1539038,380962,0.8015822916666666,0.19841770833333333,"(1200, 1600)"
13bab3c3-3f79-44d9-a287-0ae6d71eff31.png,1920000,976989,943011,0.5088484375,0.4911515625,"(1200, 1600)"
14005767-9296-4b48-8a9d-bbe9b2040005.png,1920000,1426181,493819,0.7428026041666667,0.25719739583333334,"(1200, 1600)"
143f5959-5b6d-4f95-bcee-9e110450fc22.png,1920000,1112996,807004,0.5796854166666666,0.4203145833333333,"(1200, 1600)"
1493d140-c9d5-4c3a-9caf-3eafb290a49b.png,1920000,1456104,463896,0.7583875,0.2416125,"(1200, 1600)"
14b68d86-ac7f-419d-b4a5-6b0b1d9aaa18.png,1920000,1131390,788610,0.589265625,0.410734375,"(1200, 1600)"
14efbfc8-39f6-4599-9994-a8cc95605b9c.png,1920000,1291202,628798,0.6725010416666667,0.3274989583333333,"(1200, 1600)"
1519257c-e3e5-4474-908f-8665b3cf1258.png,1920000,1310685,609315,0.6826484375,0.3173515625,"(1200, 1600)"
151f3af5-5e6e-4bcd-9389-4974fc68813e.png,1920000,1142419,777581,0.5950098958333333,0.40499010416666664,"(1200, 1600)"
15625643-d964-4b14-9839-c126384ae35b.png,2688552,2206985,481567,0.8208823931990157,0.17911760680098432,"(1383, 1944)"
1574565f-f45b-4160-947e-25ce1a81aaca.png,1920000,1440708,479292,0.75036875,0.24963125,"(1200, 1600)"
157ac97a-396e-4f6c-94c6-72a4d06ccc5f.png,1920000,1687419,232581,0.8788640625,0.1211359375,"(1200, 1600)"
15a5849d-8bc7-4e01-938b-c1f55067787d.png,2688552,2145047,543505,0.797844713436824,0.20215528656317602,"(1383, 1944)"
161978c3-3a05-47a5-9fee-be7d25693eae.png,1920000,1288260,631740,0.67096875,0.32903125,"(1200, 1600)"
16244280-6c74-47d3-b544-9fd6831a6bf9.png,1920000,1323012,596988,0.68906875,0.31093125,"(1200, 1600)"
169d541c-daed-468e-8b41-0f1abccdf319.png,1920000,1090494,829506,0.567965625,0.432034375,"(1200, 1600)"
16a51468-9f93-45df-9ae2-5a74c25c5a4b.png,1920000,1606988,313012,0.8369729166666666,0.16302708333333332,"(1200, 1600)"
16ec6e1f-5020-40b3-ba26-51c340d03ee7.png,1920000,1499849,420151,0.7811713541666667,0.21882864583333334,"(1200, 1600)"
177a3141-fa93-426a-9b52-7da71547ce44.png,1920000,1403496,516504,0.7309875,0.2690125,"(1200, 1600)"
177f883a-f0f1-4b8e-b598-2ca4bab27381.png,1920000,1265593,654407,0.6591630208333333,0.34083697916666666,"(1200, 1600)"
17c06a23-bb77-49cb-9ffb-fbfc75fcc715.png,1920000,1672246,247754,0.8709614583333334,0.12903854166666667,"(1200, 1600)"
17ef5841-bd19-4610-ba47-7d321231847b.png,1920000,1403934,516066,0.731215625,0.268784375,"(1200, 1600)"
184b376b-03cb-4c2d-af51-fc1a62196293.png,1920000,1367768,552232,0.7123791666666667,0.2876208333333333,"(1200, 1600)"
1863da5f-c595-4541-a8f4-21fe78678168.png,1920000,1403776,516224,0.7311333333333333,0.26886666666666664,"(1200, 1600)"
187f92b2-71ed-484a-9bd3-599ca0d2636f.png,1920000,1649465,270535,0.8590963541666666,0.14090364583333334,"(1200, 1600)"
1893e0c5-88e9-4644-bd59-3e47bc53a88c.png,1920000,1655613,264387,0.8622984375,0.1377015625,"(1200, 1600)"
18dbe7c4-89d2-42a6-a969-1e951ab313b1.png,1920000,1392008,527992,0.7250041666666667,0.27499583333333333,"(1200, 1600)"
191071ab-6515-428c-9f05-8e4309542b75.png,1920000,1259129,660871,0.6557963541666667,0.34420364583333335,"(1200, 1600)"
191f87a4-6f2d-49e7-bba0-08e3aa78ddaf.png,1920000,1424400,495600,0.741875,0.258125,"(1200, 1600)"
19370afd-f897-47d8-bfae-c0d257bbf795.png,1920000,1506524,413476,0.7846479166666667,0.21535208333333333,"(1200, 1600)"
194aec70-41a5-4ac3-b22f-0b6eda91f730.png,1920000,1382953,537047,0.7202880208333333,0.2797119791666667,"(1200, 1600)"
1976cd04-d24f-457c-b423-7e4cdb05de9e.png,1920000,563929,1356071,0.29371302083333334,0.7062869791666667,"(1200, 1600)"
19979a60-df80-4111-bf69-81a7e9c4dd0b.png,1920000,1510282,409718,0.7866052083333334,0.21339479166666667,"(1200, 1600)"
1a27ebe9-93a1-4898-af69-f276057d4012.png,1920000,1236530,683470,0.6440260416666667,0.35597395833333334,"(1200, 1600)"
1a332b2c-9d49-4ff2-810c-5633d2314527.png,1920000,1037252,882748,0.5402354166666666,0.4597645833333333,"(1200, 1600)"
1a48cbc1-5423-47e5-8ca5-2ab4f83a05a5.png,1920000,1074694,845306,0.5597364583333333,0.44026354166666665,"(1200, 1600)"
1b369bcf-ced4-4ae2-9196-2664bd2b1738.png,1920000,1096542,823458,0.571115625,0.428884375,"(1200, 1600)"
1b7f47fc-26cd-4273-b848-88a7cbfd9f85.png,1920000,1240228,679772,0.6459520833333333,0.3540479166666667,"(1200, 1600)"
1b814efc-7bf9-40ae-8e13-49dc2c04732f.png,2688552,2259551,429001,0.8404341816710259,0.1595658183289741,"(1383, 1944)"
1c406ce1-023b-47fc-a2cd-5ea2e255de65.png,1920000,1359981,560019,0.7083234375,0.2916765625,"(1200, 1600)"
1c87b997-a8e6-48ca-bf40-19b9a7fd6a96.png,1920000,1401065,518935,0.7297213541666666,0.27027864583333333,"(1200, 1600)"
1c90231b-2830-42d9-884e-7301edb16933.png,1920000,1240034,679966,0.6458510416666666,0.3541489583333333,"(1200, 1600)"
1d4cdf2e-79a0-41e9-aabe-e437a190dfc4.png,1920000,1619960,300040,0.8437291666666666,0.15627083333333333,"(1200, 1600)"
1d4f06e1-9c9b-487e-84cd-e7e50cc754da.png,1920000,1392163,527837,0.7250848958333334,0.27491510416666665,"(1200, 1600)"
1d9d4dac-66f9-4c87-b714-d723d5b15fa9.png,1920000,1463149,456851,0.7620567708333333,0.23794322916666666,"(1200, 1600)"
1dd3e6dd-343f-4cc9-b0ed-e4d27fb36f0a.png,1920000,1175756,744244,0.6123729166666667,0.38762708333333334,"(1200, 1600)"
1e647046-333b-4102-a0c6-4c29405c37b3.png,2688552,1902824,785728,0.7077504917144991,0.2922495082855009,"(1383, 1944)"
1e86933d-6a5a-4a3c-a0f2-ca22afd767b3.png,1920000,1319573,600427,0.6872776041666666,0.31272239583333333,"(1200, 1600)"
1e978dfa-d339-4025-809d-09cee76728ed.png,1920000,1372306,547694,0.7147427083333333,0.2852572916666667,"(1200, 1600)"
1ecb0405-a6e9-4485-819e-2fbbf2b718aa.png,1920000,1195440,724560,0.622625,0.377375,"(1200, 1600)"
1f337b61-1b0d-4539-91f9-73d4a0798a4a.png,1920000,1358768,561232,0.7076916666666667,0.29230833333333334,"(1200, 1600)"
1f8edb2a-40bc-4beb-aa6b-884d2473df0f.png,1920000,1357738,562262,0.7071552083333333,0.29284479166666666,"(1200, 1600)"
1f8f08ea-b5b3-4f68-94d4-3cc071b7dce8.png,1920000,1410510,509490,0.734640625,0.265359375,"(1200, 1600)"
1fdf99d1-a494-4174-bcd7-efbe457ab899.png,1920000,1172563,747437,0.6107098958333333,0.38929010416666665,"(1200, 1600)"
1fe1e118-adb8-4b10-a41e-1e5814e8f067.png,1920000,1516446,403554,0.789815625,0.210184375,"(1200, 1600)"
205306da-0ed8-475a-ace6-f2f81d4be88a.png,1920000,966640,953360,0.5034583333333333,0.49654166666666666,"(1200, 1600)"
20d4f65e-6c63-433a-935c-d568d577967b.png,1920000,702233,1217767,0.3657463541666667,0.6342536458333333,"(1200, 1600)"
2102e5d1-8bec-4ab6-ab35-2705485da1f8.png,1920000,1613128,306872,0.8401708333333333,0.15982916666666666,"(1200, 1600)"
21116b9d-e6be-483f-8394-e74622b2e182.png,2688552,2358109,330443,0.8770925762269057,0.12290742377309422,"(1383, 1944)"
21417261-475a-456f-b03f-57ac85a6e106.png,1920000,1536915,383085,0.8004765625,0.1995234375,"(1200, 1600)"
214f1d15-a081-476e-992d-6c3a77f03d59.png,1920000,1313082,606918,0.683896875,0.316103125,"(1200, 1600)"
2165fe38-b474-467d-be11-d1d728085efd.png,1920000,861324,1058676,0.44860625,0.55139375,"(1200, 1600)"
216f9d43-6869-4ba1-9106-4f5ea6aac223.png,1920000,1364716,555284,0.7107895833333333,0.2892104166666667,"(1200, 1600)"
2196389c-45ec-46b5-bc6c-1f4a33df7f7c.png,1920000,1525090,394910,0.7943177083333334,0.20568229166666666,"(1200, 1600)"
21a50e4c-b750-46b5-801f-5429ede7dea9.png,1920000,1447338,472662,0.753821875,0.246178125,"(1200, 1600)"
21c2a8aa-407c-4569-8212-96fcafa84138.png,1920000,1294395,625605,0.6741640625,0.3258359375,"(1200, 1600)"
21cc498b-8cb2-42ed-8f80-bfa27b86ef11.png,1920000,1131406,788594,0.5892739583333333,0.41072604166666665,"(1200, 1600)"
21ea4841-8998-4c04-b345-bc99cd8ecee6.png,1920000,1418743,501257,0.7389286458333333,0.26107135416666666,"(1200, 1600)"
21f001d6-f568-4ea4-82da-fab54c77c419.png,1920000,721141,1198859,0.37559427083333335,0.6244057291666667,"(1200, 1600)"
2240b991-48f6-4c59-9b62-5a8b5e541fae.png,1920000,1212164,707836,0.6313354166666667,0.36866458333333335,"(1200, 1600)"
224c80b8-6c55-48cf-b719-96a47d223dc3.png,2688552,1953603,734949,0.7266376101336333,0.27336238986636674,"(1383, 1944)"
22516db4-8687-4051-90c4-2bb1ca3204a5.png,1920000,1387074,532926,0.722434375,0.277565625,"(1200, 1600)"
22a464ef-c3da-4d56-b37e-e22e95d945e7.png,1920000,1167945,752055,0.6083046875,0.3916953125,"(1200, 1600)"
22cbf509-c9bf-46ec-bfce-f079c6b76c8c.png,1920000,1398109,521891,0.7281817708333334,0.27181822916666665,"(1200, 1600)"
2374ae5b-c2df-4db5-afea-c54180aa22e3.png,1920000,1229019,690981,0.6401140625,0.3598859375,"(1200, 1600)"
239f17eb-a2e2-47e9-82e3-fa0d9a70fb9f.png,1920000,1193081,726919,0.6213963541666667,0.37860364583333334,"(1200, 1600)"
23e581e7-0fb7-42ff-ba55-a86beefc0619.png,2688552,2141532,547020,0.7965373182292922,0.2034626817707078,"(1383, 1944)"
24115f58-a7d6-4022-a95a-86b515a78d3e.png,1920000,1018399,901601,0.5304161458333333,0.46958385416666665,"(1200, 1600)"
24418314-f7a4-49fc-a03e-ec597ca6796e.png,1920000,1132947,787053,0.5900765625,0.4099234375,"(1200, 1600)"
244ac6fa-8a92-4214-9cf4-ae0811d9ec7e.png,1920000,1546387,373613,0.8054098958333333,0.19459010416666667,"(1200, 1600)"
24879caf-a327-464c-9cd9-e0f3d9161079.png,1920000,1643787,276213,0.8561390625,0.1438609375,"(1200, 1600)"
25132962-ff5d-4737-995f-c54d8490539b.png,1920000,1357418,562582,0.7069885416666667,0.2930114583333333,"(1200, 1600)"
2518f6e4-29cc-4ae4-a914-b215a4c56099.png,1920000,582754,1337246,0.30351770833333336,0.6964822916666666,"(1200, 1600)"
252071ac-e9f2-41d2-abbb-87ef01b8a997.png,1920000,577605,1342395,0.3008359375,0.6991640625,"(1200, 1600)"
2559636b-f01a-4414-93da-210c3b12d153.png,1920000,1389900,530100,0.72390625,0.27609375,"(1200, 1600)"
255d5f0c-87fc-4337-bb51-07c440df4f1b.png,1920000,1358201,561799,0.7073963541666667,0.2926036458333333,"(1200, 1600)"
25865b39-56fb-409a-8800-3d368dd264ed.png,2688552,1572391,1116161,0.5848467874156795,0.4151532125843205,"(1383, 1944)"
2596eb32-1323-41e9-8c0f-64819abcfc73.png,1920000,1367022,552978,0.711990625,0.288009375,"(1200, 1600)"
259da25f-40f3-4d37-bca9-a9c807af1547.png,1920000,1246711,673289,0.6493286458333334,0.35067135416666667,"(1200, 1600)"
25c6cfb1-01d0-4864-87f9-02b7593683c7.png,1920000,1209935,710065,0.6301744791666667,0.3698255208333333,"(1200, 1600)"
25cfca07-2101-484f-b312-a927395f2651.png,1920000,1341187,578813,0.6985348958333333,0.30146510416666666,"(1200, 1600)"
25ddc1ca-d368-4fff-b1ad-1dbf1e7c97aa.png,1920000,1376135,543865,0.7167369791666667,0.2832630208333333,"(1200, 1600)"
261562a8-ffd8-4e0e-919b-22e267000b74.png,1920000,761960,1158040,0.3968541666666667,0.6031458333333334,"(1200, 1600)"
266180ed-77a3-4284-8292-50a49fc47fce.png,1920000,1435016,484984,0.7474041666666666,0.25259583333333335,"(1200, 1600)"
26799d2b-a289-4eff-9218-0aad77e05e41.png,1920000,1321181,598819,0.6881151041666667,0.31188489583333334,"(1200, 1600)"
27388ff2-4000-4c9a-a2e3-addc448a5f92.png,1920000,1478376,441624,0.7699875,0.2300125,"(1200, 1600)"
27cdd837-e40f-491e-8adb-61e493189832.png,1920000,1543354,376646,0.8038302083333333,0.19616979166666668,"(1200, 1600)"
27fab82c-5bf0-426f-aeb9-47da829b6629.png,1920000,1321724,598276,0.6883979166666667,0.31160208333333334,"(1200, 1600)"
289ef1b7-02d5-42e9-a401-687688181306.png,1920000,1511028,408972,0.78699375,0.21300625,"(1200, 1600)"
28bd16ba-2bcf-46af-b889-41b78d2a50c0.png,1920000,1543649,376351,0.8039838541666666,0.19601614583333332,"(1200, 1600)"
28c96a4a-4549-4761-99e4-ace4ea7e7ac9.png,1920000,1486464,433536,0.7742,0.2258,"(1200, 1600)"
291fe50c-2134-4708-bfa4-09b36ffea123.png,2688552,2280593,407959,0.8482606994396984,0.1517393005603016,"(1383, 1944)"
294bc238-efdb-4f88-b83b-f41fe5750106.png,2688552,1572832,1115720,0.5850108162311907,0.4149891837688094,"(1383, 1944)"
29539cb0-1c52-46b2-9302-552f8349dc71.png,1920000,1292638,627362,0.6732489583333333,0.3267510416666667,"(1200, 1600)"
29648565-fe28-4517-ba72-68df0c82c9c5.png,1920000,1035459,884541,0.5393015625,0.4606984375,"(1200, 1600)"
29861cf9-9a1e-4733-8309-4bd10706b4a3.png,1920000,1354179,565821,0.7053015625,0.2946984375,"(1200, 1600)"
